BudgetBookVersion	Ministry	HeadNumber	HeadName	BudgetYear	DataVersion	DataValue
1994	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1991	ACTUAL	0
1994	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1992	ORIGINAL	0
1994	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1992	REVISED	0
1994	NON-MINISTRY DEPARTMENTS	26	PERSONNEL SERVICES	1994	ESTIMATE	14
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1991	ACTUAL	36
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1992	ORIGINAL	663
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1992	REVISED	663
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	06	DEFENCE	1994	ESTIMATE	103
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1991	ACTUAL	442
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1992	ORIGINAL	508
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1992	REVISED	492
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	07	POLICE	1994	ESTIMATE	1496
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1991	ACTUAL	135
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1992	ORIGINAL	221
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1992	REVISED	243
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	45	FIRE SERVICES	1994	ESTIMATE	421
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	54	SECURITY SERVICES AND DELEGATED AND LEGISLATIVE AFFAIRS	1991	ACTUAL	0
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	54	SECURITY SERVICES AND DELEGATED AND LEGISLATIVE AFFAIRS	1992	ORIGINAL	7
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	54	SECURITY SERVICES AND DELEGATED AND LEGISLATIVE AFFAIRS	1992	REVISED	7
1994	MINISTRY OF DELEGATED & LEGISLATIVE AFFAIRS	54	SECURITY SERVICES AND DELEGATED AND LEGISLATIVE AFFAIRS	1994	ESTIMATE	0
1994	MINISTRY OF FINANCE	10	MINISTRY OF FINANCE HQ	1991	ACTUAL	311
1994	MINISTRY OF FINANCE	10	MINISTRY OF FINANCE HQ	1992	ORIGINAL	330
1994	MINISTRY OF FINANCE	10	MINISTRY OF FINANCE HQ	1992	REVISED	485
1994	MINISTRY OF FINANCE	10	MINISTRY OF FINANCE HQ	1994	ESTIMATE	655
1994	MINISTRY OF FINANCE	11	ACCOUNTANT GENERA	1991	ACTUAL	0
1994	MINISTRY OF FINANCE	11	ACCOUNTANT GENERA	1992	ORIGINAL	0
1994	MINISTRY OF FINANCE	11	ACCOUNTANT GENERA	1992	REVISED	0
1994	MINISTRY OF FINANCE	11	ACCOUNTANT GENERA	1994	ESTIMATE	53
1994	MINISTRY OF FINANCE	12	CUSTOMS	1991	ACTUAL	218
1994	MINISTRY OF FINANCE	12	CUSTOMS	1992	ORIGINAL	41
1994	MINISTRY OF FINANCE	12	CUSTOMS	1992	REVISED	41
1994	MINISTRY OF FINANCE	12	CUSTOMS	1994	ESTIMATE	28
1994	MINISTRY OF FINANCE	13	POST OFFICE	1991	ACTUAL	43
1994	MINISTRY OF FINANCE	13	POST OFFICE	1992	ORIGINAL	106
1994	MINISTRY OF FINANCE	13	POST OFFICE	1992	REVISED	440
1994	MINISTRY OF FINANCE	13	POST OFFICE	1994	ESTIMATE	601
1994	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1991	ACTUAL	0
1994	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1992	ORIGINAL	19
1994	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1992	REVISED	19
1994	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	1994	ESTIMATE	0
1994	MINISTRY OF FINANCE	43	COMPUTER SYSTEMS & SERVICES DEPT	1991	ACTUAL	882
1994	MINISTRY OF FINANCE	43	COMPUTER SYSTEMS & SERVICES DEPT	1992	ORIGINAL	2169
1994	MINISTRY OF FINANCE	43	COMPUTER SYSTEMS & SERVICES DEPT	1992	REVISED	2169
1994	MINISTRY OF FINANCE	43	COMPUTER SYSTEMS & SERVICES DEPT	1994	ESTIMATE	2475
1994	MINISTRY OF MANAGEMENT & TECHNOLOGY	46	TELECOMMUNICATIONS	1991	ACTUAL	12
1994	MINISTRY OF MANAGEMENT & TECHNOLOGY	46	TELECOMMUNICATIONS	1992	ORIGINAL	8
1994	MINISTRY OF MANAGEMENT & TECHNOLOGY	46	TELECOMMUNICATIONS	1992	REVISED	8
1994	MINISTRY OF MANAGEMENT & TECHNOLOGY	46	TELECOMMUNICATIONS	1994	ESTIMATE	12
1994	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1991	ACTUAL	2136
1994	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1992	ORIGINAL	4325
1994	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1992	REVISED	4001
1994	MINISTRY OF EDUCATION	17	DEPARTMENT OF EDUCATION	1994	ESTIMATE	8874
1994	MINISTRY OF EDUCATION	41	BERMUDA COLLEG	1991	ACTUAL	2117
1994	MINISTRY OF EDUCATION	41	BERMUDA COLLEG	1992	ORIGINAL	300
1994	MINISTRY OF EDUCATION	41	BERMUDA COLLEG	1992	REVISED	1183
1994	MINISTRY OF EDUCATION	41	BERMUDA COLLEG	1994	ESTIMATE	4950
1994	MINISTRY OF HEALTH, SOCIAL SERVICES & HOUSING	11	MINISTRY OF HEALTH, SOC. SER. & HOUSING HQ	1991	ACTUAL	21
