BudgetBookVersion	AnalysisGroup	HeadNumber	RevenueDescription	BudgetYear	DataVersion	DataValue
2015/16	OTHER RECEIPTS		OTHER REVENUE	2014/15	REVISED	15828
2015/16	OTHER RECEIPTS		OTHER REVENUE	2015/16	ESTIMATE	21070
2014/15	TAXES & DUTIES	12	CUSTOMS DUTY	2012/13	ACTUAL	169693
2014/15	TAXES & DUTIES	12	CUSTOMS DUTY	2013/14	ORIGINAL	175000
2014/15	TAXES & DUTIES	12	CUSTOMS DUTY	2013/14	REVISED	197820
2014/15	TAXES & DUTIES	12	CUSTOMS DUTY	2014/15	ESTIMATE	200660
2014/15	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2012/13	ACTUAL	5967
2014/15	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2013/14	ORIGINAL	10000
2014/15	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2013/14	REVISED	7500
2014/15	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2014/15	ESTIMATE	10008
2014/15	TAXES & DUTIES	29	TIMESHARING TAX	2012/13	ACTUAL	169
2014/15	TAXES & DUTIES	29	TIMESHARING TAX	2013/14	ORIGINAL	92
2014/15	TAXES & DUTIES	29	TIMESHARING TAX	2013/14	REVISED	105
2014/15	TAXES & DUTIES	29	TIMESHARING TAX	2014/15	ESTIMATE	105
2014/15	TAXES & DUTIES	38	PASSENGER TAXES	2012/13	ACTUAL	34578
2014/15	TAXES & DUTIES	38	PASSENGER TAXES	2013/14	ORIGINAL	35670
2014/15	TAXES & DUTIES	38	PASSENGER TAXES	2013/14	REVISED	34400
2014/15	TAXES & DUTIES	38	PASSENGER TAXES	2014/15	ESTIMATE	35784
2014/15	TAXES & DUTIES	38	STAMP DUTIES	2012/13	ACTUAL	18754
2014/15	TAXES & DUTIES	38	STAMP DUTIES	2013/14	ORIGINAL	19962
2014/15	TAXES & DUTIES	38	STAMP DUTIES	2013/14	REVISED	18746
2014/15	TAXES & DUTIES	38	STAMP DUTIES	2014/15	ESTIMATE	20500
2014/15	TAXES & DUTIES	38	BETTING TAX	2012/13	ACTUAL	1544
2014/15	TAXES & DUTIES	38	BETTING TAX	2013/14	ORIGINAL	1450
2014/15	TAXES & DUTIES	38	BETTING TAX	2013/14	REVISED	1500
2014/15	TAXES & DUTIES	38	BETTING TAX	2014/15	ESTIMATE	1600
2014/15	TAXES & DUTIES	38	LAND TAX	2012/13	ACTUAL	55845
2014/15	TAXES & DUTIES	38	LAND TAX	2013/14	ORIGINAL	59000
2014/15	TAXES & DUTIES	38	LAND TAX	2013/14	REVISED	59000
2014/15	TAXES & DUTIES	38	LAND TAX	2014/15	ESTIMATE	59000
2014/15	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2012/13	ACTUAL	22072
2014/15	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2013/14	ORIGINAL	24000
2014/15	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2013/14	REVISED	21300
2014/15	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2014/15	ESTIMATE	21500
2014/15	TAXES & DUTIES	38	PAYROLL TAX 	2012/13	ACTUAL	328023
2014/15	TAXES & DUTIES	38	PAYROLL TAX 	2013/14	ORIGINAL	320000
2014/15	TAXES & DUTIES	38	PAYROLL TAX 	2013/14	REVISED	329000
2014/15	TAXES & DUTIES	38	PAYROLL TAX 	2014/15	ESTIMATE	332000
2014/15	TAXES & DUTIES	38	HOTEL OCCUPANCY	2012/13	ACTUAL	10002
2014/15	TAXES & DUTIES	38	HOTEL OCCUPANCY	2013/14	ORIGINAL	9500
2014/15	TAXES & DUTIES	38	HOTEL OCCUPANCY	2013/14	REVISED	10000
2014/15	TAXES & DUTIES	38	HOTEL OCCUPANCY	2014/15	ESTIMATE	10050
2014/15	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2012/13	ACTUAL	3185
2014/15	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2013/14	ORIGINAL	4800
2014/15	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2013/14	REVISED	4200
2014/15	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2014/15	ESTIMATE	4500
2014/15	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2012/13	ACTUAL	278
2014/15	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2013/14	ORIGINAL	50
2014/15	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2013/14	REVISED	50
2014/15	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2014/15	ESTIMATE	180
2014/15	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2012/13	ACTUAL	15
2014/15	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2013/14	ORIGINAL	0
2014/15	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2013/14	REVISED	0
2014/15	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2014/15	ESTIMATE	0
2014/15	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2012/13	ACTUAL	2150
2014/15	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2013/14	ORIGINAL	2264
2014/15	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2013/14	REVISED	2074
2014/15	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2014/15	ESTIMATE	1999
2014/15	FEES, PERMITS & LICENCES	12	WHARFAGE	2012/13	ACTUAL	8335
2014/15	FEES, PERMITS & LICENCES	12	WHARFAGE	2013/14	ORIGINAL	8421
2014/15	FEES, PERMITS & LICENCES	12	WHARFAGE	2013/14	REVISED	9120
2014/15	FEES, PERMITS & LICENCES	12	WHARFAGE	2014/15	ESTIMATE	900
2014/15	FEES, PERMITS & LICENCES	13	POST OFFICE	2012/13	ACTUAL	5322
2014/15	FEES, PERMITS & LICENCES	13	POST OFFICE	2013/14	ORIGINAL	4774
2014/15	FEES, PERMITS & LICENCES	13	POST OFFICE	2013/14	REVISED	4774
2014/15	FEES, PERMITS & LICENCES	13	POST OFFICE	2014/15	ESTIMATE	4757
2014/15	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2012/13	ACTUAL	7985
2014/15	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2013/14	ORIGINAL	10000
2014/15	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2013/14	REVISED	10000
2014/15	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2014/15	ESTIMATE	10637
2014/15	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2012/13	ACTUAL	1584
2014/15	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2013/14	ORIGINAL	1640
2014/15	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2013/14	REVISED	1640
2014/15	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2014/15	ESTIMATE	1731
2014/15	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2012/13	ACTUAL	1777
2014/15	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2013/14	ORIGINAL	1822
2014/15	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2013/14	REVISED	1822
2014/15	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2014/15	ESTIMATE	1852
2014/15	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2012/13	ACTUAL	2768
2014/15	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2013/14	ORIGINAL	3069
2014/15	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2013/14	REVISED	3016
2014/15	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2014/15	ESTIMATE	2712
2014/15	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2012/13	ACTUAL	10682
2014/15	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2013/14	ORIGINAL	10286
2014/15	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2013/14	REVISED	10334
2014/15	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2014/15	ESTIMATE	10599
2014/15	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2012/13	ACTUAL	714
2014/15	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2013/14	ORIGINAL	875
2014/15	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2013/14	REVISED	852
2014/15	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2014/15	ESTIMATE	685
2014/15	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2012/13	ACTUAL	26031
2014/15	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2013/14	ORIGINAL	28216
2014/15	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2013/14	REVISED	28309
2014/15	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2014/15	ESTIMATE	28156
2014/15	FEES, PERMITS & LICENCES	35	BUS REVENUES	2012/13	ACTUAL	7704
2014/15	FEES, PERMITS & LICENCES	35	BUS REVENUES	2013/14	ORIGINAL	8700
2014/15	FEES, PERMITS & LICENCES	35	BUS REVENUES	2013/14	REVISED	8753
2014/15	FEES, PERMITS & LICENCES	35	BUS REVENUES	2014/15	ESTIMATE	8300
2014/15	FEES, PERMITS & LICENCES	36	SOLID WASTE	2012/13	ACTUAL	4094
2014/15	FEES, PERMITS & LICENCES	36	SOLID WASTE	2013/14	ORIGINAL	3520
2014/15	FEES, PERMITS & LICENCES	36	SOLID WASTE	2013/14	REVISED	3220
2014/15	FEES, PERMITS & LICENCES	36	SOLID WASTE	2014/15	ESTIMATE	3500
2014/15	FEES, PERMITS & LICENCES	36	WATER	2012/13	ACTUAL	4705
2014/15	FEES, PERMITS & LICENCES	36	WATER	2013/14	ORIGINAL	5100
2014/15	FEES, PERMITS & LICENCES	36	WATER	2013/14	REVISED	3319
2014/15	FEES, PERMITS & LICENCES	36	WATER	2014/15	ESTIMATE	4462
2014/15	FEES, PERMITS & LICENCES	36	RENTALS	2012/13	ACTUAL	2384
2014/15	FEES, PERMITS & LICENCES	36	RENTALS	2013/14	ORIGINAL	2115
2014/15	FEES, PERMITS & LICENCES	36	RENTALS	2013/14	REVISED	2119
2014/15	FEES, PERMITS & LICENCES	36	RENTALS	2014/15	ESTIMATE	2059
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2012/13	ACTUAL	62163
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2013/14	ORIGINAL	56728
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2013/14	REVISED	56998
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2014/15	ESTIMATE	56079
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2012/13	ACTUAL	2809
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2013/14	ORIGINAL	2620
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2013/14	REVISED	2620
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2014/15	ESTIMATE	2770
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2012/13	ACTUAL	774
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2013/14	ORIGINAL	613
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2013/14	REVISED	608
2014/15	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2014/15	ESTIMATE	582
2014/15	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2012/13	ACTUAL	13647
2014/15	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2013/14	ORIGINAL	10000
2014/15	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2013/14	REVISED	10000
2014/15	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2014/15	ESTIMATE	10360
2014/15	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2012/13	ACTUAL	23926
2014/15	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2013/14	ORIGINAL	23512
2014/15	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2013/14	REVISED	23527
2014/15	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2014/15	ESTIMATE	24497
2014/15	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2012/13	ACTUAL	38
2014/15	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2013/14	ORIGINAL	295
2014/15	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2013/14	REVISED	295
2014/15	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2014/15	ESTIMATE	274
2014/15	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2012/13	ACTUAL	4177
2014/15	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2013/14	ORIGINAL	4151
2014/15	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2013/14	REVISED	4151
2014/15	FEES, PERMITS & LICENCES	73	REGISTRATION OF SHIPPING	2014/15	ESTIMATE	4982
2014/15	OTHER RECEIPTS	03	FINES AND FORFEITURES	2012/13	ACTUAL	2075
2014/15	OTHER RECEIPTS	03	FINES AND FORFEITURES	2013/14	ORIGINAL	3570
2014/15	OTHER RECEIPTS	03	FINES AND FORFEITURES	2013/14	REVISED	3551
2014/15	OTHER RECEIPTS	03	FINES AND FORFEITURES	2014/15	ESTIMATE	3591
2014/15	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2012/13	ACTUAL	2831
2014/15	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2013/14	ORIGINAL	2500
2014/15	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2013/14	REVISED	2500
2014/15	OTHER RECEIPTS	11	INTEREST ON DEPOSITS	2014/15	ESTIMATE	4750
2014/15	OTHER RECEIPTS		OTHER REVENUE	2012/13	ACTUAL	17778
2014/15	OTHER RECEIPTS		OTHER REVENUE	2013/14	ORIGINAL	16884
2014/15	OTHER RECEIPTS		OTHER REVENUE	2013/14	REVISED	15346
2014/15	OTHER RECEIPTS		OTHER REVENUE	2014/15	ESTIMATE	15588
2013/14	TAXES & DUTIES	12	CUSTOMS DUTY	2011/12	ACTUAL	180697
2013/14	TAXES & DUTIES	12	CUSTOMS DUTY	2012/13	ORIGINAL	200000
2013/14	TAXES & DUTIES	12	CUSTOMS DUTY	2012/13	REVISED	172000
2013/14	TAXES & DUTIES	12	CUSTOMS DUTY	2013/14	ESTIMATE	175000
2013/14	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2011/12	ACTUAL	12121
2013/14	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2012/13	ORIGINAL	11351
2013/14	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2012/13	REVISED	10000
2013/14	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2013/14	ESTIMATE	10000
2013/14	TAXES & DUTIES	29	TIMESHARING TAX	2011/12	ACTUAL	579
2013/14	TAXES & DUTIES	29	TIMESHARING TAX	2012/13	ORIGINAL	60
2013/14	TAXES & DUTIES	29	TIMESHARING TAX	2012/13	REVISED	92
2013/14	TAXES & DUTIES	29	TIMESHARING TAX	2013/14	ESTIMATE	92
2013/14	TAXES & DUTIES	38	PASSENGER TAXES	2011/12	ACTUAL	35069
2013/14	TAXES & DUTIES	38	PASSENGER TAXES	2012/13	ORIGINAL	35370
2013/14	TAXES & DUTIES	38	PASSENGER TAXES	2012/13	REVISED	35670
2013/14	TAXES & DUTIES	38	PASSENGER TAXES	2013/14	ESTIMATE	35670
2013/14	TAXES & DUTIES	38	STAMP DUTIES	2011/12	ACTUAL	25113
2013/14	TAXES & DUTIES	38	STAMP DUTIES	2012/13	ORIGINAL	23012
2013/14	TAXES & DUTIES	38	STAMP DUTIES	2012/13	REVISED	18500
2013/14	TAXES & DUTIES	38	STAMP DUTIES	2013/14	ESTIMATE	19962
2013/14	TAXES & DUTIES	38	BETTING TAX	2011/12	ACTUAL	1487
2013/14	TAXES & DUTIES	38	BETTING TAX	2012/13	ORIGINAL	1050
2013/14	TAXES & DUTIES	38	BETTING TAX	2012/13	REVISED	1450
2013/14	TAXES & DUTIES	38	BETTING TAX	2013/14	ESTIMATE	1450
2013/14	TAXES & DUTIES	38	LAND TAX	2011/12	ACTUAL	52313
2013/14	TAXES & DUTIES	38	LAND TAX	2012/13	ORIGINAL	56000
2013/14	TAXES & DUTIES	38	LAND TAX	2012/13	REVISED	56000
2013/14	TAXES & DUTIES	38	LAND TAX	2013/14	ESTIMATE	59000
2013/14	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2011/12	ACTUAL	23107
2013/14	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2012/13	ORIGINAL	24500
2013/14	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2012/13	REVISED	23000
2013/14	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2013/14	ESTIMATE	24000
2013/14	TAXES & DUTIES	38	PAYROLL TAX 	2011/12	ACTUAL	344702
2013/14	TAXES & DUTIES	38	PAYROLL TAX 	2012/13	ORIGINAL	312000
2013/14	TAXES & DUTIES	38	PAYROLL TAX 	2012/13	REVISED	323500
2013/14	TAXES & DUTIES	38	PAYROLL TAX 	2013/14	ESTIMATE	320000
2013/14	TAXES & DUTIES	38	HOTEL OCCUPANCY	2011/12	ACTUAL	10907
2013/14	TAXES & DUTIES	38	HOTEL OCCUPANCY	2012/13	ORIGINAL	9000
2013/14	TAXES & DUTIES	38	HOTEL OCCUPANCY	2012/13	REVISED	9500
2013/14	TAXES & DUTIES	38	HOTEL OCCUPANCY	2013/14	ESTIMATE	9500
2013/14	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2011/12	ACTUAL	3244
2013/14	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2012/13	ORIGINAL	3300
2013/14	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2012/13	REVISED	3200
2013/14	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2013/14	ESTIMATE	4800
2013/14	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2011/12	ACTUAL	326
2013/14	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2012/13	ORIGINAL	50
2013/14	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2012/13	REVISED	70
2013/14	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2013/14	ESTIMATE	50
2013/14	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2011/12	ACTUAL	108
2013/14	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2012/13	ORIGINAL	0
2013/14	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2012/13	REVISED	0
2013/14	FEES, PERMITS & LICENCES	11	INSURANCE FEES	2013/14	ESTIMATE	0
2013/14	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2011/12	ACTUAL	2265
2013/14	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2012/13	ORIGINAL	2407
2013/14	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2012/13	REVISED	2396
2013/14	FEES, PERMITS & LICENCES	12	OTHER CUSTOMS FEES & CHARGES	2013/14	ESTIMATE	2264
2013/14	FEES, PERMITS & LICENCES	12	WHARFAGE	2011/12	ACTUAL	8969
2013/14	FEES, PERMITS & LICENCES	12	WHARFAGE	2012/13	ORIGINAL	8100
2013/14	FEES, PERMITS & LICENCES	12	WHARFAGE	2012/13	REVISED	8421
2013/14	FEES, PERMITS & LICENCES	12	WHARFAGE	2013/14	ESTIMATE	8421
2013/14	FEES, PERMITS & LICENCES	13	POST OFFICE	2011/12	ACTUAL	5370
2013/14	FEES, PERMITS & LICENCES	13	POST OFFICE	2012/13	ORIGINAL	5081
2013/14	FEES, PERMITS & LICENCES	13	POST OFFICE	2012/13	REVISED	5081
2013/14	FEES, PERMITS & LICENCES	13	POST OFFICE	2013/14	ESTIMATE	4774
2013/14	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2011/12	ACTUAL	8730
2013/14	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2012/13	ORIGINAL	16605
2013/14	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2012/13	REVISED	10951
2013/14	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2013/14	ESTIMATE	10000
2013/14	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2011/12	ACTUAL	1789
2013/14	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2012/13	ORIGINAL	1509
2013/14	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2012/13	REVISED	1509
2013/14	FEES, PERMITS & LICENCES	29	TRADE & SERVICE MARK	2013/14	ESTIMATE	1640
2013/14	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2011/12	ACTUAL	1854
2013/14	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2012/13	ORIGINAL	1108
2013/14	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2012/13	REVISED	1801
2013/14	FEES, PERMITS & LICENCES	30	FERRY SERVICES	2013/14	ESTIMATE	1822
2013/14	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2011/12	ACTUAL	3036
2013/14	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2012/13	ORIGINAL	2550
2013/14	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2012/13	REVISED	2787
2013/14	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	2013/14	ESTIMATE	3069
2013/14	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2011/12	ACTUAL	10810
2013/14	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2012/13	ORIGINAL	10250
2013/14	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2012/13	REVISED	9806
2013/14	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	2013/14	ESTIMATE	10286
2013/14	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2011/12	ACTUAL	828
2013/14	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2012/13	ORIGINAL	954
2013/14	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2012/13	REVISED	854
2013/14	FEES, PERMITS & LICENCES	32	PLANNING FEES AND SEARCHES	2013/14	ESTIMATE	875
2013/14	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2011/12	ACTUAL	26672
2013/14	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2012/13	ORIGINAL	27307
2013/14	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2012/13	REVISED	26134
2013/14	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	2013/14	ESTIMATE	28216
2013/14	FEES, PERMITS & LICENCES	35	BUS REVENUES	2011/12	ACTUAL	7989
2013/14	FEES, PERMITS & LICENCES	35	BUS REVENUES	2012/13	ORIGINAL	8150
2013/14	FEES, PERMITS & LICENCES	35	BUS REVENUES	2012/13	REVISED	8150
2013/14	FEES, PERMITS & LICENCES	35	BUS REVENUES	2013/14	ESTIMATE	8700
2013/14	FEES, PERMITS & LICENCES	36	SOLID WASTE	2011/12	ACTUAL	4112
2013/14	FEES, PERMITS & LICENCES	36	SOLID WASTE	2012/13	ORIGINAL	3520
2013/14	FEES, PERMITS & LICENCES	36	SOLID WASTE	2012/13	REVISED	3520
2013/14	FEES, PERMITS & LICENCES	36	SOLID WASTE	2013/14	ESTIMATE	3520
2013/14	FEES, PERMITS & LICENCES	36	WATER	2011/12	ACTUAL	5180
2013/14	FEES, PERMITS & LICENCES	36	WATER	2012/13	ORIGINAL	5100
2013/14	FEES, PERMITS & LICENCES	36	WATER	2012/13	REVISED	5100
2013/14	FEES, PERMITS & LICENCES	36	WATER	2013/14	ESTIMATE	5100
2013/14	FEES, PERMITS & LICENCES	36	RENTALS	2011/12	ACTUAL	2494
2013/14	FEES, PERMITS & LICENCES	36	RENTALS	2012/13	ORIGINAL	1685
2013/14	FEES, PERMITS & LICENCES	36	RENTALS	2012/13	REVISED	1696
2013/14	FEES, PERMITS & LICENCES	36	RENTALS	2013/14	ESTIMATE	2115
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2011/12	ACTUAL	60479
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2012/13	ORIGINAL	57731
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2012/13	REVISED	57731
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	2013/14	ESTIMATE	56728
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2011/12	ACTUAL	2778
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2012/13	ORIGINAL	3121
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2012/13	REVISED	3121
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	2013/14	ESTIMATE	2620
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2011/12	ACTUAL	595
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2012/13	ORIGINAL	355
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2012/13	REVISED	585
2013/14	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	2013/14	ESTIMATE	613
2013/14	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2011/12	ACTUAL	13661
2013/14	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2012/13	ORIGINAL	15300
2013/14	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2012/13	REVISED	13500
2013/14	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	2013/14	ESTIMATE	10000
2013/14	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2011/12	ACTUAL	23197
2013/14	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2012/13	ORIGINAL	21950
2013/14	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2012/13	REVISED	23000
2013/14	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	2013/14	ESTIMATE	23512
2013/14	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2011/12	ACTUAL	281
2013/14	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2012/13	ORIGINAL	425
2013/14	FEES, PERMITS & LICENCES	72	PLANT PRODUCTION & MARKETING CTRE	2012/13	REVISED	420
